590	1	723195	727765	.	755	.	11.7065	14.7	-1
591	1	816306	817038	.	501	.	6.25635	3.8	-1
591	1	820968	821505	.	949	.	15.8935	100	-1
591	1	820969	821602	.	853	.	13.812	15.7	-1
591	1	823304	823662	.	778	.	12.2109	8.4	-1
591	1	823763	823914	.	1000	.	19.3002	5.9	-1
591	1	824060	824227	.	1000	.	18.6975	6.6	-1
591	1	824516	825429	.	1000	.	18.6962	15.4	-1
591	1	825626	826361	.	1000	.	23.7904	16	-1
591	1	832681	833670	.	494	.	6.10396	6.6	-1
592	1	927337	927563	.	938	.	15.6585	7.2	-1
592	1	951542	952152	.	639	.	9.2139	9.7	-1
592	1	951546	951753	.	1000	.	26.1464	100	-1
592	1	1034953	1035574	.	506	.	6.36901	2.6	-1
592	1	1035643	1036564	.	515	.	6.55463	7.3	-1
9	1	1048526	1049814	.	406	.	4.20211	2.1	-1
593	1	1048783	1048930	.	1000	.	16.9931	3.5	-1
593	1	1059510	1059656	.	1000	.	17.1095	3.5	-1
593	1	1087374	1089371	.	520	.	6.67132	14.7	-1
593	1	1127629	1128146	.	529	.	6.84491	2.1	-1
593	1	1129649	1130690	.	545	.	7.19882	11.7	-1
593	1	1167779	1169200	.	742	.	11.4264	15.1	-1
594	1	1264774	1265977	.	540	.	7.0946	13.9	-1
594	1	1276051	1277063	.	430	.	4.73104	2.1	-1
594	1	1301176	1303273	.	963	.	16.1808	15.1	-1
595	1	1426424	1426678	.	706	.	10.6542	2.1	-1
596	1	1464819	1465650	.	501	.	6.26251	5.1	-1
597	1	1702634	1703181	.	511	.	6.46951	1.7	-1
599	1	1865420	1865636	.	883	.	14.456	5.1	-1
599	1	1865702	1865936	.	996	.	16.9024	9.3	-1
599	1	1866275	1867121	.	702	.	10.5805	15.3	-1
599	1	1869136	1869636	.	539	.	7.07764	2.3	-1
599	1	1892088	1921371	.	319	.	2.34589	13.3	-1
600	1	1995510	1996941	.	548	.	7.27344	15.5	-1
600	1	1997206	1997426	.	782	.	12.3007	2.8	-1
600	1	2008517	2008791	.	776	.	12.1557	4.9	-1
600	1	2009060	2011342	.	562	.	7.57133	100	-1
600	1	2026836	2030438	.	586	.	8.09085	14.7	-1
600	1	2052887	2053116	.	844	.	13.6353	4.8	-1
600	1	2094349	2094956	.	497	.	6.17296	1.9	-1
600	1	2094447	2095859	.	457	.	5.30735	7.9	-1
600	1	2095357	2095971	.	494	.	6.10258	1.8	-1
601	1	2184828	2188780	.	698	.	10.482	14.8	-1
75	1	2351613	2365900	.	297	.	1.865	4.3	-1
603	1	2361529	2361643	.	1000	.	18.2602	2.1	-1
603	1	2361644	2361747	.	1000	.	20.2103	2.5	-1
603	1	2418860	2420932	.	430	.	4.72191	10.2	-1
604	1	2561310	2562858	.	629	.	9.00977	15	-1
604	1	2568891	2569028	.	1000	.	19.753	5.1	-1
604	1	2577382	2579416	.	424	.	4.60544	9.1	-1
604	1	2583738	2583956	.	876	.	14.3233	5.1	-1
604	1	2585204	2585775	.	498	.	6.19759	1.5	-1
604	1	2587164	2587706	.	532	.	6.91326	2.6	-1
604	1	2588636	2588854	.	1000	.	21.9625	14.9	-1
604	1	2589479	2589663	.	1000	.	20.3641	9.8	-1
604	1	2616112	2616365	.	746	.	11.5191	3.2	-1
604	1	2618747	2619282	.	536	.	7.00371	2.7	-1
75	1	2620076	2622803	.	444	.	5.03812	15.7	-1
605	1	2628063	2628276	.	801	.	12.705	3	-1
605	1	2629046	2629480	.	746	.	11.5115	9.9	-1
605	1	2629136	2629492	.	863	.	14.0337	11.7	-1
605	1	2629748	2630161	.	726	.	11.0887	8.3	-1
605	1	2630300	2630423	.	1000	.	18.6165	3	-1
605	1	2630624	2630786	.	868	.	14.1347	1.9	-1
605	1	2630848	2630971	.	997	.	16.9241	1.8	-1
9	1	2684758	3309200	.	459	.	5.34414	12.2	-1
605	1	2706905	2707011	.	1000	.	19.6383	2.4	-1
605	1	2707081	2707185	.	1000	.	20.016	2.4	-1
605	1	2716350	2716490	.	971	.	16.3559	2.5	-1
605	1	2718914	2719014	.	1000	.	20.8166	2.6	-1
607	1	3000453	3000570	.	1000	.	19.5712	3.3	-1
609	1	3183697	3183833	.	993	.	16.837	2.6	-1
609	1	3184267	3184380	.	1000	.	20.2639	3.4	-1
609	1	3273549	3273654	.	1000	.	19.8253	2.4	-1
610	1	3282395	3282501	.	1000	.	19.6383	2.4	-1
610	1	3311194	3343476	.	335	.	2.68897	13	-1
610	1	3352991	3354153	.	427	.	4.65776	3	-1
610	1	3405299	3405830	.	520	.	6.66445	1.9	-1
611	1	3434492	3435100	.	497	.	6.16281	1.9	-1
611	1	3474205	3475544	.	536	.	6.99587	15.4	-1
611	1	3501601	3501936	.	788	.	12.4278	7.8	-1
611	1	3502561	3502693	.	1000	.	18.9242	4	-1
611	1	3502812	3503028	.	793	.	12.5285	2.9	-1
613	1	3785257	3785382	.	1000	.	21.6493	5.5	-1
613	1	3794926	3796630	.	585	.	8.06277	15.2	-1
614	1	3829552	3836791	.	314	.	2.24298	3.8	-1
615	1	4008308	4008455	.	1000	.	16.9931	3.5	-1
615	1	4025609	4025765	.	955	.	16.0128	3.3	-1
616	1	4065576	4065683	.	1000	.	19.4548	2.3	-1
616	1	4066763	4066969	.	915	.	15.1577	5.4	-1
616	1	4069984	4070110	.	1000	.	18.1732	2.9	-1
616	1	4070930	4071034	.	1000	.	20.016	2.4	-1
616	1	4076464	4076571	.	1000	.	19.4548	2.3	-1
616	1	4146191	4146425	.	996	.	16.9024	9.3	-1
616	1	4148503	4148737	.	996	.	16.9024	9.3	-1
616	1	4149097	4149213	.	1000	.	17.9453	2	-1
616	1	4165447	4165577	.	1000	.	17.614	2.8	-1
616	1	4170941	4171072	.	1000	.	20.6577	5.3	-1
616	1	4175106	4175217	.	1000	.	20.6291	3.5	-1
617	1	4225348	4225568	.	958	.	16.0856	7.3	-1
617	1	4226753	4226853	.	1000	.	20.8166	2.6	-1
617	1	4235680	4235790	.	1000	.	18.9242	2.2	-1
617	1	4262973	4263179	.	821	.	13.1367	3.1	-1
617	1	4264822	4264925	.	1000	.	20.2103	2.5	-1
617	1	4265153	4265530	.	724	.	11.0433	6.9	-1
617	1	4265711	4265884	.	882	.	14.4393	2.8	-1
617	1	4265718	4265989	.	782	.	12.2902	4.9	-1
617	1	4291269	4291455	.	939	.	15.6684	4.8	-1
617	1	4291595	4292226	.	763	.	11.8763	15.7	-1
617	1	4308864	4309616	.	481	.	5.81315	2.8	-1
617	1	4314145	4314763	.	508	.	6.39992	2.6	-1
617	1	4314786	4315809	.	513	.	6.51155	8.6	-1
617	1	4316497	4316701	.	827	.	13.2655	3.2	-1
617	1	4317177	4317730	.	525	.	6.77574	2.5	-1
618	1	4325811	4326447	.	576	.	7.85532	6.6	-1
618	1	4350616	4372956	.	533	.	6.93265	13.3	-1
618	1	4353855	4353962	.	1000	.	19.4548	2.3	-1
618	1	4354478	4354591	.	1000	.	18.4218	2.1	-1
618	1	4362061	4362171	.	1000	.	18.9242	2.2	-1
618	1	4362942	4363537	.	1000	.	44.4321	15.7	-1
618	1	4375775	4375893	.	1000	.	17.6412	2	-1
618	1	4376464	4377191	.	516	.	6.58572	4.6	-1
618	1	4379487	4381097	.	499	.	6.20619	15.1	-1
618	1	4384585	4385114	.	521	.	6.68964	1.9	-1
618	1	4388082	4388195	.	1000	.	18.4218	2.1	-1
618	1	4389442	4389542	.	1000	.	20.8166	2.6	-1
618	1	4398999	4400130	.	510	.	6.44192	9.8	-1
618	1	4401368	4403205	.	516	.	6.57247	14.8	-1
618	1	4406121	4407206	.	522	.	6.71503	10.3	-1
618	1	4410595	4410991	.	748	.	11.5648	8.6	-1
618	1	4426627	4426850	.	992	.	16.8026	8.5	-1
618	1	4427376	4427495	.	1000	.	17.4929	1.9	-1
618	1	4442327	4442459	.	1000	.	17.3472	2.8	-1
618	1	4443569	4444278	.	497	.	6.16571	3.2	-1
618	1	4445129	4446131	.	490	.	6.02476	6.5	-1
618	1	4447189	4448083	.	492	.	6.05404	5.2	-1
618	1	4449143	4449434	.	743	.	11.4455	4.5	-1
618	1	4449770	4450667	.	534	.	6.96207	8.4	-1
618	1	4450869	4451573	.	485	.	5.91381	2.5	-1
77	1	4455691	4456691	.	491	.	6.03681	6.5	-1
619	1	4457345	4457860	.	530	.	6.8715	2.1	-1
619	1	4472231	4472366	.	999	.	16.9617	2.7	-1
619	1	4480360	4494133	.	484	.	5.87937	13.8	-1
619	1	4495052	4495679	.	519	.	6.64006	3.3	-1
619	1	4496370	4496882	.	532	.	6.91176	2.1	-1
619	1	4498102	4498667	.	519	.	6.63184	2.4	-1
619	1	4498889	4499789	.	490	.	6.01368	5.2	-1
619	1	4506958	4507138	.	909	.	15.0342	3.8	-1
619	1	4507950	4508053	.	1000	.	20.2103	2.5	-1
619	1	4508115	4508240	.	985	.	16.6533	1.8	-1
619	1	4509043	4509704	.	488	.	5.98359	2.2	-1
619	1	4510082	4511389	.	499	.	6.21153	11.1	-1
619	1	4514152	4515083	.	501	.	6.26063	6.4	-1
619	1	4532413	4532967	.	507	.	6.38776	1.7	-1
619	1	4534792	4535834	.	526	.	6.79236	10	-1
619	1	4536854	4538536	.	532	.	6.93061	14.9	-1
619	1	4539286	4545082	.	501	.	6.24929	14.4	-1
619	1	4546237	4548207	.	564	.	7.6081	15.2	-1
619	1	4549001	4549531	.	521	.	6.67702	1.9	-1
619	1	4554996	4557175	.	512	.	6.49623	14.8	-1
619	1	4559558	4560084	.	523	.	6.7278	2	-1
619	1	4560649	4560816	.	1000	.	18.6975	6.6	-1
619	1	4561677	4562871	.	510	.	6.4507	10.7	-1
619	1	4564707	4566268	.	557	.	7.46784	15.7	-1
619	1	4565109	4565232	.	1000	.	18.6165	3	-1
619	1	4565490	4565617	.	1000	.	18.0301	2.9	-1
619	1	4566773	4568159	.	511	.	6.45825	13.4	-1
619	1	4569148	4569705	.	558	.	7.47454	4.1	-1
619	1	4571247	4572235	.	485	.	5.89944	5.8	-1
619	1	4573556	4575223	.	501	.	6.24373	15.4	-1
619	1	4576584	4577177	.	504	.	6.3187	2.1	-1
620	1	4588221	4588880	.	489	.	6.00175	2.2	-1
620	1	4591153	4593119	.	506	.	6.35298	14.7	-1
620	1	4603114	4603295	.	959	.	16.1012	4.9	-1
620	1	4613825	4614859	.	510	.	6.44227	8.5	-1
620	1	4618522	4619022	.	539	.	7.07764	2.3	-1
620	1	4630735	4630947	.	804	.	12.7649	3	-1
620	1	4708760	4709603	.	497	.	6.17337	5	-1
621	1	4813877	4814444	.	535	.	6.97558	3.1	-1
621	1	4817272	4818350	.	524	.	6.75864	10.4	-1
621	1	4827224	4827792	.	500	.	6.23032	1.5	-1
622	1	4968969	4969175	.	821	.	13.1367	3.1	-1
623	1	4991751	4991854	.	1000	.	20.2103	2.5	-1
623	1	4999285	5000262	.	1000	.	24.5026	100	-1
623	1	5002534	5002636	.	1000	.	20.4084	2.5	-1
623	1	5009368	5009652	.	722	.	10.9947	3.6	-1
623	1	5076226	5076500	.	776	.	12.1557	4.9	-1
623	1	5077681	5077924	.	728	.	11.1364	2.3	-1
623	1	5087469	5087703	.	996	.	16.9024	9.3	-1
623	1	5092172	5092393	.	780	.	12.2451	2.8	-1
623	1	5092241	5092417	.	815	.	13.0104	1.6	-1
623	1	5092805	5092914	.	1000	.	19.0978	2.3	-1
624	1	5127438	5127941	.	537	.	7.03543	2.2	-1
624	1	5131345	5131563	.	788	.	12.4136	2.9	-1
624	1	5139672	5140678	.	508	.	6.41466	8	-1
624	1	5142300	5142500	.	840	.	13.5308	3.3	-1
624	1	5146943	5147844	.	479	.	5.77597	4.4	-1
624	1	5157946	5158464	.	528	.	6.8317	2.1	-1
624	1	5168051	5168706	.	491	.	6.0384	2.2	-1
624	1	5179290	5180325	.	528	.	6.8383	10.1	-1
624	1	5182441	5182582	.	966	.	16.2399	2.5	-1
624	1	5185995	5186095	.	1000	.	20.8166	2.6	-1
624	1	5188782	5188994	.	804	.	12.7649	3	-1
624	1	5189801	5190354	.	560	.	7.52861	4.2	-1
624	1	5195466	5196386	.	494	.	6.10922	5.7	-1
624	1	5197672	5198456	.	494	.	6.10691	4	-1
624	1	5199308	5200092	.	507	.	6.37243	4.8	-1
624	1	5205503	5207063	.	570	.	7.7395	15.7	-1
624	1	5209586	5209690	.	1000	.	20.016	2.4	-1
624	1	5223953	5225253	.	523	.	6.72536	13.6	-1
624	1	5226286	5226839	.	508	.	6.39931	1.7	-1
624	1	5226974	5228108	.	526	.	6.79201	11.4	-1
624	1	5235918	5236131	.	801	.	12.705	3	-1
624	1	5236886	5237043	.	1000	.	17.2367	4.4	-1
624	1	5237650	5238335	.	507	.	6.38173	3.5	-1
624	1	5239279	5240138	.	503	.	6.30072	5.6	-1
625	1	5244709	5244986	.	769	.	12.024	4.8	-1
625	1	5244809	5245016	.	771	.	12.0676	2	-1
625	1	5245782	5247651	.	516	.	6.57132	15.1	-1
625	1	5251981	5252851	.	499	.	6.22105	5.5	-1
625	1	5256399	5257386	.	504	.	6.32723	7.4	-1
625	1	5267502	5267923	.	716	.	10.878	8.1	-1
625	1	5277777	5277920	.	955	.	16.0128	2.4	-1
625	1	5278120	5278426	.	811	.	12.9253	7.4	-1
625	1	5278642	5278919	.	839	.	13.527	7	-1
625	1	5278791	5278923	.	1000	.	17.3472	2.8	-1
625	1	5279423	5280649	.	487	.	5.94275	8.8	-1
625	1	5283370	5284121	.	494	.	6.09807	3.6	-1
625	1	5299811	5301694	.	524	.	6.74356	15.2	-1
625	1	5303012	5303598	.	508	.	6.39418	2.1	-1
625	1	5304031	5305946	.	519	.	6.63087	15.4	-1
625	1	5310217	5310930	.	482	.	5.83916	2.4	-1
625	1	5352254	5352462	.	815	.	13.0104	3.1	-1
625	1	5352796	5354483	.	520	.	6.66328	15.2	-1
625	1	5355730	5360163	.	483	.	5.86978	14.8	-1
625	1	5365112	5366483	.	542	.	7.13625	15.7	-1
625	1	5370632	5373670	.	535	.	6.98911	14.5	-1
626	1	5375389	5376022	.	501	.	6.24827	2.4	-1
