1	569836	570042
1	712924	715229
1	752168	752815
1	753176	753824
1	754080	754242
1	754269	754493
1	760684	763852
1	825080	825188
1	825844	825977
1	839759	841270
1	841490	841689
1	858779	858883
1	859208	860624
1	875611	877168
1	892326	897716
1	900638	904014
1	933053	938419
1	939792	941422
1	941930	942556
1	947333	951281
1	951518	951853
1	954463	961487
1	968630	968677
1	968678	968787
1	975760	976027
1	994152	995580
1	997846	998508
1	998597	1000326
1	1003846	1003868
1	1004501	1005415
1	1014659	1015895
1	1050202	1052363
1	1092478	1094465
1	1136775	1137008
1	1137021	1137154
1	1143694	1143943
1	1164561	1177744
1	1199510	1199899
1	1200171	1201123
1	1201306	1201546
1	1205154	1211287
1	1217164	1218099
1	1239124	1246422
1	1253552	1253737
1	1253839	1254072
1	1254081	1254280
1	1258098	1262597
1	1278549	1286295
1	1287171	1287685
1	1291284	1298588
1	1306869	1312993
1	1332293	1338069
1	1340572	1344668
1	1344724	1344826
1	1365602	1366333
1	1367002	1368408
1	1368748	1370924
1	1371047	1372029
1	1376596	1376704
1	1405173	1409268
1	1440776	1440849
1	1445542	1449470
1	1474961	1475255
1	1476187	1476303
1	1502795	1503002
1	1507991	1512047
1	1548587	1553422
1	1589772	1589996
1	1590150	1590906
1	1590928	1591096
1	1609756	1610459
1	1623615	1624947
1	1655108	1655335
1	1655442	1656161
1	1656218	1656385
1	1676984	1678203
1	1689260	1691406
1	1706229	1715397
1	1758187	1758441
1	1758554	1759025
1	1764696	1766115
1	1766608	1767056
1	1773074	1773308
1	1773910	1774008
1	1774072	1774113
1	1778589	1778730
1	1789526	1791446
1	1794229	1794680
1	1794959	1795186
1	1814695	1815407
1	1818845	1827543
1	1838477	1842320
1	1845865	1845995
1	1849793	1851795
1	1976157	1976586
1	1980206	1983571
1	2063077	2068474
1	2105938	2106300
1	2119420	2119638
1	2119846	2142535
1	2142655	2147384
1	2157251	2167317
1	2168891	2168905
1	2168975	2169036
1	2169082	2169205
1	2169214	2169585
1	2169650	2169774
1	2171061	2172166
1	2177476	2178442
1	2181747	2182294
1	2186126	2189165
1	2189455	2189737
1	2201573	2202697
1	2209112	2211612
