591	1	789123	880678	.	363	.	3.30843	12.7	-1
591	1	795973	796115	.	880	.	13.1453	1.6	-1
591	1	795985	796215	.	732	.	10.3292	2.5	-1
591	1	797726	797842	.	1000	.	17.5545	3.6	-1
591	1	808564	808816	.	720	.	10.1008	3.1	-1
591	1	820733	820841	.	1000	.	17.2836	2.7	-1
591	1	820772	821030	.	811	.	11.8391	6	-1
591	1	821384	821613	.	851	.	12.5974	5.7	-1
591	1	821748	822176	.	731	.	10.3085	10.1	-1
591	1	823266	823441	.	902	.	13.5755	3.9	-1
591	1	823942	825049	.	729	.	10.2705	15	-1
591	1	861227	861456	.	929	.	14.0794	7.9	-1
591	1	861587	861931	.	967	.	14.7989	100	-1
591	1	861942	862046	.	1000	.	19.58	4.1	-1
591	1	862135	862308	.	911	.	13.7324	4	-1
73	1	907560	950048	.	334	.	2.73983	13.3	-1
592	1	951569	951753	.	1000	.	26.7452	100	-1
592	1	969259	969466	.	792	.	11.4769	3.1	-1
593	1	1052418	1055595	.	414	.	4.27306	14.5	-1
593	1	1065744	1065857	.	1000	.	16.5189	2.5	-1
593	1	1096147	1118506	.	371	.	3.45322	13.9	-1
593	1	1124594	1124838	.	701	.	9.73653	2.2	-1
593	1	1138995	1139127	.	1000	.	15.4267	3	-1
593	1	1141551	1142585	.	508	.	6.07221	9.9	-1
595	1	1383013	1389147	.	304	.	2.18549	3.3	-1
596	1	1513125	1514607	.	508	.	6.06867	14.9	-1
596	1	1516476	1517084	.	483	.	5.58203	2	-1
596	1	1516566	1519615	.	458	.	5.12031	15.4	-1
596	1	1526355	1541627	.	370	.	3.43343	13.5	-1
596	1	1566910	1567410	.	760	.	10.8604	14.5	-1
596	1	1567686	1567793	.	1000	.	19.0311	3.9	-1
599	1	1849119	1849974	.	502	.	5.95417	6.7	-1
599	1	1866030	1905484	.	303	.	2.16773	13	-1
74	1	1913533	1993221	.	344	.	2.93229	13.3	-1
599	1	1933248	1933479	.	922	.	13.9575	7.9	-1
599	1	1936428	1936533	.	1000	.	17.7774	2.8	-1
600	1	1976989	1977228	.	749	.	10.6502	3.3	-1
600	1	1980562	1981628	.	858	.	12.735	16	-1
600	1	1982293	1982401	.	1000	.	18.8549	3.9	-1
600	1	1982860	1982996	.	976	.	14.973	2.9	-1
600	1	1983099	1983334	.	796	.	11.5536	4.5	-1
600	1	2004317	2006029	.	393	.	3.86569	4.9	-1
600	1	2029829	2038501	.	305	.	2.19162	6.9	-1
600	1	2046752	2048396	.	596	.	7.7415	15	-1
9	1	2066768	2113426	.	292	.	1.94942	13.2	-1
602	1	2255886	2257157	.	414	.	4.27238	4	-1
602	1	2283970	2285147	.	424	.	4.46942	4.1	-1
75	1	2341814	2445144	.	316	.	2.41575	12.5	-1
603	1	2451709	2480041	.	321	.	2.5036	13	-1
604	1	2491929	2519014	.	297	.	2.04246	13.5	-1
604	1	2496571	2497071	.	528	.	6.44836	2.5	-1
604	1	2504286	2504936	.	532	.	6.52668	5.4	-1
604	1	2505257	2506287	.	492	.	5.76629	8.4	-1
604	1	2548890	2571081	.	291	.	1.93468	13.3	-1
607	1	2969061	2998523	.	337	.	2.79924	13	-1
608	1	3055716	3057382	.	398	.	3.97242	5.2	-1
608	1	3141639	3143569	.	411	.	4.22036	8.7	-1
609	1	3154806	3165640	.	285	.	1.81692	2.8	-1
609	1	3200082	3200648	.	489	.	5.69643	1.8	-1
609	1	3206738	3227035	.	323	.	2.53324	13.6	-1
609	1	3236581	3241759	.	303	.	2.16296	1.8	-1
76	1	3264446	3292365	.	294	.	1.99361	13.6	-1
610	1	3297190	3322519	.	323	.	2.53244	13.3	-1
610	1	3348117	3382120	.	299	.	2.09104	13.2	-1
611	1	3469900	3482674	.	315	.	2.39118	13.8	-1
611	1	3513414	3518686	.	301	.	2.12439	1.5	-1
611	1	3521030	3534110	.	329	.	2.65957	14.4	-1
612	1	3557847	3594795	.	326	.	2.59032	13	-1
612	1	3614755	3616769	.	402	.	4.04434	8	-1
612	1	3620670	3636661	.	311	.	2.30277	14	-1
76	1	3660320	3692841	.	303	.	2.16024	13	-1
613	1	3715237	3724389	.	299	.	2.07667	5.6	-1
614	1	3826933	3828344	.	423	.	4.4498	6	-1
620	1	4715802	4717490	.	395	.	3.92065	5.1	-1
631	1	6103193	6110524	.	292	.	1.94438	1.8	-1
631	1	6120981	6130140	.	296	.	2.0195	4.6	-1
631	1	6141180	6142507	.	398	.	3.96421	3	-1
631	1	6143331	6144280	.	499	.	5.90084	7.8	-1
632	1	6198022	6250790	.	319	.	2.46334	13.5	-1
632	1	6227643	6228145	.	527	.	6.42267	2.5	-1
632	1	6235586	6242585	.	569	.	7.22514	14.6	-1
633	1	6295974	6314045	.	406	.	4.12238	13.6	-1
634	1	6453200	6531751	.	421	.	4.41133	13.4	-1
634	1	6489725	6489845	.	1000	.	15.5553	2.2	-1
634	1	6490566	6490683	.	1000	.	15.9541	2.3	-1
634	1	6543684	6545642	.	608	.	7.97335	14.8	-1
634	1	6545809	6546706	.	498	.	5.86456	6.9	-1
79	1	6552690	6572402	.	334	.	2.75477	13.9	-1
635	1	6555859	6557035	.	531	.	6.49338	14.3	-1
635	1	6558211	6558564	.	770	.	11.0565	8.8	-1
635	1	6561269	6561541	.	779	.	11.2297	5.6	-1
635	1	6561799	6562005	.	795	.	11.5326	3.1	-1
635	1	6612932	6641557	.	342	.	2.89295	13.4	-1
636	1	6766648	6768830	.	410	.	4.19957	10.4	-1
79	1	6798447	6841312	.	290	.	1.9121	13.4	-1
638	1	6961469	7050810	.	307	.	2.22799	12.7	-1
638	1	7044066	7050985	.	294	.	1.98659	1.9	-1
638	1	7057226	7066234	.	299	.	2.09103	5.6	-1
79	1	7075787	7087890	.	303	.	2.1592	10.8	-1
639	1	7100689	7109849	.	298	.	2.05633	5.2	-1
639	1	7124704	7134731	.	302	.	2.13238	7.6	-1
79	1	7140465	7262155	.	306	.	2.22001	12.6	-1
640	1	7266905	7273639	.	299	.	2.09156	2.9	-1
641	1	7395095	7395322	.	700	.	9.71815	1.6	-1
641	1	7406108	7435796	.	306	.	2.22349	13.4	-1
641	1	7443640	7444358	.	475	.	5.43587	3	-1
642	1	7485789	7495823	.	302	.	2.14781	7.9	-1
642	1	7502103	7507454	.	306	.	2.21988	2.6	-1
642	1	7502105	7529658	.	280	.	1.72447	10.8	-1
642	1	7532020	7552034	.	282	.	1.7551	7.4	-1
642	1	7566838	7586667	.	280	.	1.72869	6.6	-1
642	1	7596900	7597975	.	413	.	4.26208	2.5	-1
643	1	7609574	7621613	.	303	.	2.15659	10.7	-1
643	1	7632305	7651317	.	281	.	1.74049	6.4	-1
643	1	7677723	7696838	.	321	.	2.49458	13.6	-1
80	1	7727660	7798581	.	326	.	2.5961	13.3	-1
644	1	7765137	7765873	.	867	.	12.9115	15.5	-1
644	1	7765986	7766271	.	1000	.	15.4808	14.2	-1
644	1	7767240	7767420	.	982	.	15.0839	6.1	-1
645	1	7918850	7957403	.	283	.	1.77383	12.8	-1
645	1	7961338	7962816	.	401	.	4.01846	4.2	-1
80	1	7967730	8011122	.	321	.	2.49895	13.2	-1
645	1	7986841	7987037	.	1000	.	15.5841	7.9	-1
645	1	7993126	7993338	.	778	.	11.2062	3	-1
646	1	7995953	7996156	.	804	.	11.703	3.2	-1
646	1	7996744	7997304	.	778	.	11.2119	16	-1
646	1	7998407	7998776	.	721	.	10.1172	7.4	-1
648	1	8286803	8288631	.	419	.	4.36302	8.9	-1
648	1	8288072	8288754	.	477	.	5.47399	2.7	-1
648	1	8371144	8376327	.	307	.	2.22635	2.4	-1
648	1	8381223	8381812	.	507	.	6.0502	3	-1
652	1	8902998	8904146	.	391	.	3.84324	1.3	-1
652	1	8904687	8906146	.	538	.	6.62957	14.8	-1
81	1	8928758	9294307	.	279	.	1.70414	12.3	-1
653	1	8982013	8982219	.	882	.	13.1801	5.2	-1
653	1	8984173	8987072	.	506	.	6.02913	14.8	-1
653	1	8984490	8984698	.	918	.	13.8692	6.3	-1
653	1	8985867	8985971	.	1000	.	17.9484	2.8	-1
653	1	8986081	8986250	.	980	.	15.0616	5.3	-1
654	1	9080205	9080309	.	1000	.	17.9484	2.8	-1
654	1	9090195	9090311	.	1000	.	17.5545	3.6	-1
654	1	9103424	9103625	.	810	.	11.8195	3.2	-1
654	1	9104861	9105076	.	935	.	14.2069	7.2	-1
654	1	9150634	9150924	.	681	.	9.36242	3.2	-1
654	1	9151075	9151304	.	734	.	10.3743	2.6	-1
655	1	9247703	9268985	.	336	.	2.78278	13.5	-1
655	1	9251616	9251827	.	781	.	11.2593	3	-1
655	1	9252578	9252858	.	794	.	11.5149	6.5	-1
655	1	9257601	9258641	.	515	.	6.20035	10.6	-1
655	1	9261852	9265143	.	479	.	5.51724	14.5	-1
655	1	9280020	9290707	.	311	.	2.30239	12.1	-1
10	1	9432475	9464228	.	315	.	2.38885	12.9	-1
657	1	9440438	9441724	.	515	.	6.20187	14.4	-1
657	1	9442509	9443028	.	533	.	6.53926	3.1	-1
657	1	9450777	9450958	.	1000	.	15.9381	7.2	-1
657	1	9451682	9452862	.	492	.	5.75233	10.4	-1
657	1	9453593	9455470	.	512	.	6.14767	14.8	-1
657	1	9453993	9454205	.	946	.	14.408	7.3	-1
657	1	9454875	9455004	.	1000	.	15.7855	3.1	-1
657	1	9470807	9471308	.	528	.	6.43549	2.5	-1
657	1	9471173	9471323	.	962	.	14.7068	3.6	-1
657	1	9476653	9477699	.	420	.	4.38024	2.7	-1
657	1	9481732	9482136	.	719	.	10.0808	8.7	-1
657	1	9482583	9483862	.	517	.	6.23582	14.6	-1
657	1	9485292	9485954	.	486	.	5.63937	2.9	-1
657	1	9493930	9536285	.	326	.	2.59218	13.9	-1
657	1	9500702	9500803	.	1000	.	18.4815	2.9	-1
657	1	9502959	9503122	.	955	.	14.5749	4.3	-1
657	1	9527445	9528877	.	600	.	7.82108	14.9	-1
657	1	9531883	9532108	.	744	.	10.5587	2.7	-1
657	1	9536688	9551791	.	342	.	2.91006	14	-1
657	1	9541433	9541543	.	1000	.	16.9694	2.6	-1
657	1	9543503	9543849	.	705	.	9.80889	6	-1
657	1	9545121	9545324	.	804	.	11.703	3.2	-1
657	1	9545405	9545661	.	781	.	11.2687	5	-1
657	1	9546174	9547406	.	522	.	6.33597	14.5	-1
82	1	9555199	9570961	.	313	.	2.34699	13.6	-1
658	1	9580437	9581003	.	489	.	5.69643	1.8	-1
658	1	9613227	9613394	.	1000	.	16.2581	6.5	-1
82	1	9685631	9734035	.	326	.	2.60129	13.2	-1
658	1	9696035	9696155	.	1000	.	16.9694	3.4	-1
659	1	9728867	9729052	.	1000	.	16.5107	8.2	-1
659	1	9745459	9750856	.	302	.	2.13807	1.8	-1
660	1	9901197	9902231	.	508	.	6.07221	9.9	-1
661	1	10046643	10071351	.	319	.	2.45873	13.6	-1
661	1	10056435	10056919	.	1000	.	17.1797	15.5	-1
661	1	10057079	10057304	.	902	.	13.5755	6.9	-1
83	1	10665217	11122892	.	313	.	2.35145	12.1	-1
667	1	10768157	10768384	.	778	.	11.2132	3.6	-1
667	1	10768262	10768392	.	1000	.	15.664	3.1	-1
668	1	10907824	10908064	.	821	.	12.02	5.4	-1
668	1	10907927	10908068	.	1000	.	15.6455	3.9	-1
668	1	10920893	10921002	.	1000	.	18.6819	3.9	-1
668	1	10929095	10929232	.	970	.	14.8637	2.8	-1
668	1	10929107	10929330	.	749	.	10.6534	2.7	-1
668	1	10976998	10977245	.	767	.	10.9923	4.2	-1
668	1	10977862	10978421	.	700	.	9.71413	13.2	-1
668	1	10978664	10978770	.	1000	.	17.6097	2.7	-1
668	1	10999353	10999656	.	719	.	10.0808	4.9	-1
668	1	10999471	10999657	.	812	.	11.8603	2.6	-1
669	1	11098299	11098878	.	744	.	10.5509	15.5	-1
669	1	11099154	11099269	.	1000	.	19.1828	4.9	-1
83	1	11361902	11486467	.	315	.	2.39491	14.1	-1
672	1	11493064	11527015	.	320	.	2.4791	13.6	-1
10	1	11533389	11551760	.	328	.	2.64179	13.5	-1
84	1	11597848	11720952	.	302	.	2.13385	12.6	-1
674	1	11737945	11792212	.	366	.	3.3678	13.6	-1
674	1	11746150	11746277	.	961	.	14.6979	2	-1
674	1	11746168	11746448	.	794	.	11.5149	6.5	-1
674	1	11749506	11751714	.	682	.	9.3762	15	-1
674	1	11752041	11752624	.	755	.	10.7696	100	-1
674	1	11760339	11760492	.	947	.	14.4184	3.5	-1
674	1	11760611	11761513	.	881	.	13.1691	15	-1
674	1	11761872	11762829	.	869	.	12.9442	100	-1
674	1	11763569	11763673	.	1000	.	19.58	4.1	-1
674	1	11763857	11763961	.	1000	.	17.9484	2.8	-1
674	1	11765747	11765852	.	1000	.	17.7774	2.8	-1
675	1	11807112	11845455	.	310	.	2.30135	13	-1
84	1	11905227	11969568	.	367	.	3.37589	12.9	-1
676	1	11973881	11974596	.	464	.	5.22135	2.3	-1
677	1	12094667	12153329	.	320	.	2.47618	13.5	-1
677	1	12098667	12099857	.	519	.	6.27439	13.4	-1
677	1	12104838	12105855	.	417	.	4.33829	2.3	-1
677	1	12106265	12108865	.	395	.	3.91601	10.8	-1
677	1	12121822	12121931	.	1000	.	17.1251	2.6	-1
677	1	12122515	12125315	.	845	.	12.4846	15	-1
677	1	12155551	12189571	.	289	.	1.89047	13.5	-1
678	1	12265016	12291595	.	311	.	2.31757	13.4	-1
681	1	12592008	12612351	.	286	.	1.83516	10	-1
681	1	12597787	12598398	.	496	.	5.83236	2.7	-1
681	1	12601953	12602508	.	511	.	6.11509	2.6	-1
681	1	12616846	12628541	.	282	.	1.7557	2.4	-1
681	1	12640029	12668389	.	291	.	1.93269	13.9	-1
85	1	12674765	12741850	.	312	.	2.3297	14.1	-1
691	1	13906598	13914016	.	292	.	1.94446	1.8	-1
693	1	14218016	14220162	.	418	.	4.34909	11.3	-1
696	1	14582134	14592228	.	304	.	2.16866	8.4	-1
696	1	14607059	14612086	.	305	.	2.19417	1.9	-1
696	1	14617231	14623048	.	300	.	2.10039	1.9	-1
696	1	14617530	14637817	.	285	.	1.8235	9.6	-1
696	1	14648592	14657591	.	296	.	2.01769	4.4	-1
697	1	14757807	14758862	.	409	.	4.18203	2	-1
697	1	14774597	14775990	.	420	.	4.38548	5.5	-1
697	1	14793525	14801788	.	295	.	2.01258	3.6	-1
698	1	14811151	14836687	.	286	.	1.82745	14.1	-1
698	1	14877980	14880505	.	401	.	4.03233	11.4	-1
698	1	14884382	14885583	.	420	.	4.38011	3.9	-1
698	1	14901941	14938789	.	322	.	2.52828	14.1	-1
698	1	14926120	14926275	.	994	.	15.3272	4.6	-1
698	1	14927476	14927595	.	1000	.	15.686	2.3	-1
699	1	15015253	15035112	.	281	.	1.74317	7	-1
699	1	15063199	15064541	.	409	.	4.1728	4.1	-1
700	1	15078837	15088759	.	301	.	2.12074	7.3	-1
700	1	15107564	15120307	.	302	.	2.14398	11.3	-1
87	1	15131472	15234813	.	300	.	2.10514	12.6	-1
701	1	15245076	15250657	.	298	.	2.06758	1.3	-1
87	1	15395230	15487503	.	321	.	2.49742	12.9	-1
703	1	15565234	15592390	.	346	.	2.98695	14	-1
703	1	15569862	15570141	.	732	.	10.3398	4.5	-1
703	1	15574818	15574918	.	1000	.	18.6663	3	-1
703	1	15596082	15596317	.	758	.	10.8315	3.4	-1
704	1	15597785	15598803	.	505	.	6.00096	9.3	-1
704	1	15599753	15600724	.	483	.	5.59238	6.8	-1
704	1	15601752	15605024	.	427	.	4.51203	15	-1
704	1	15605249	15607384	.	419	.	4.3715	11.4	-1
704	1	15608366	15610453	.	424	.	4.47204	11.8	-1
