590	1	724248	725572	.	399	.	3.63938	3.3	-1
590	1	754132	754742	.	482	.	5.04674	2.4	-1
591	1	873069	907219	.	326	.	2.40261	12.8	-1
592	1	951589	952146	.	539	.	6.00756	4.5	-1
592	1	951593	951753	.	1000	.	19.2407	13.6	-1
592	1	957821	958563	.	461	.	4.6901	2.8	-1
592	1	975940	992940	.	309	.	2.11795	13.9	-1
592	1	1047412	1048167	.	498	.	5.31848	5.4	-1
593	1	1143778	1174415	.	333	.	2.52519	13	-1
594	1	1180731	1213836	.	359	.	2.95958	13	-1
594	1	1189582	1189809	.	741	.	9.43424	3.2	-1
594	1	1192295	1192450	.	847	.	11.226	2.2	-1
594	1	1197580	1197940	.	930	.	12.6412	15.7	-1
594	1	1197941	1198042	.	1000	.	15.9028	3	-1
594	1	1198161	1198261	.	1000	.	16.0618	3.1	-1
594	1	1198272	1198506	.	927	.	12.584	9.1	-1
594	1	1198530	1198661	.	968	.	13.2827	3	-1
594	1	1198849	1199058	.	940	.	12.8085	7.9	-1
594	1	1201345	1201543	.	982	.	13.52	8.3	-1
594	1	1236849	1284662	.	315	.	2.21713	15.1	-1
74	1	1302055	1349241	.	384	.	3.38975	12.8	-1
595	1	1320606	1334359	.	551	.	6.21894	13.7	-1
595	1	1336043	1336563	.	716	.	9.00902	13.9	-1
595	1	1336778	1336883	.	1000	.	15.297	2.9	-1
595	1	1337094	1337379	.	794	.	10.3322	7.5	-1
595	1	1337555	1337721	.	898	.	12.0947	3.9	-1
595	1	1337795	1338086	.	917	.	12.4189	12.5	-1
595	1	1338481	1338663	.	792	.	10.296	2.4	-1
595	1	1340814	1340918	.	1000	.	15.444	2.9	-1
595	1	1341102	1341270	.	890	.	11.9507	3.9	-1
595	1	1412325	1412898	.	487	.	5.13903	2.1	-1
595	1	1413638	1413745	.	1000	.	16.2619	4	-1
595	1	1413697	1416458	.	447	.	4.45999	14.7	-1
595	1	1414595	1414813	.	909	.	12.2797	7.5	-1
595	1	1414859	1415015	.	893	.	12.012	3.2	-1
595	1	1418127	1418711	.	509	.	5.50062	3.4	-1
595	1	1424451	1424801	.	703	.	8.79575	6.8	-1
595	1	1425361	1426010	.	464	.	4.74347	1.9	-1
595	1	1426089	1426801	.	450	.	4.51174	1.9	-1
595	1	1426827	1427697	.	484	.	5.07701	6.1	-1
595	1	1428489	1428837	.	706	.	8.8463	6.8	-1
596	1	1445688	1512974	.	329	.	2.46666	13.1	-1
596	1	1455258	1455414	.	893	.	12.012	3.2	-1
596	1	1464312	1464523	.	783	.	10.1496	3.6	-1
597	1	1581742	1584305	.	400	.	3.65563	12	-1
597	1	1585510	1585796	.	930	.	12.636	12.7	-1
597	1	1586601	1586802	.	774	.	9.98868	2.9	-1
597	1	1587370	1587712	.	692	.	8.61013	6	-1
597	1	1596543	1596743	.	777	.	10.0386	2.9	-1
597	1	1596896	1597538	.	664	.	8.13097	14.7	-1
597	1	1597639	1597839	.	777	.	10.0386	2.9	-1
597	1	1602179	1604283	.	413	.	3.88058	10.8	-1
597	1	1647696	1647910	.	738	.	9.38189	2.6	-1
597	1	1648769	1649036	.	1000	.	14.5378	15.7	-1
597	1	1649331	1649547	.	733	.	9.29502	2.5	-1
597	1	1649426	1649576	.	869	.	11.6002	2.3	-1
597	1	1649746	1649952	.	836	.	11.0457	4.8	-1
597	1	1650358	1651048	.	848	.	11.251	15.3	-1
597	1	1652658	1652892	.	961	.	13.156	10.2	-1
74	1	1677734	1822967	.	397	.	3.61364	12.3	-1
598	1	1704013	1704126	.	1000	.	14.214	2.5	-1
598	1	1754091	1754206	.	1000	.	13.9668	2.5	-1
598	1	1756682	1756918	.	988	.	13.6117	11.3	-1
598	1	1808087	1808259	.	965	.	13.2292	5.9	-1
601	1	2117267	2122829	.	300	.	1.97331	1.7	-1
601	1	2159280	2193507	.	327	.	2.42067	12.9	-1
75	1	2214073	2249639	.	327	.	2.42362	13	-1
602	1	2233241	2240936	.	496	.	5.28784	13.9	-1
602	1	2241544	2242118	.	501	.	5.36326	2.8	-1
602	1	2315333	2348681	.	379	.	3.31129	13.4	-1
603	1	2432326	2462942	.	339	.	2.63185	12.8	-1
604	1	2519893	2520993	.	414	.	3.89377	3	-1
